"","logFC","logCPM","F","PValue","FDR"
"ENSG00000172939",0.459968421994949,5.8477198058265,51.7601982689002,5.16235490409449e-05,0.00344136984478764
"ENSG00000107968",1.12786282923434,4.65323932453433,51.6632651358487,5.20040415192491e-05,0.0034522308090321
"ENSG00000141298",1.21411140661581,6.58383825801826,51.5407222707661,5.24828887319657e-05,0.0034522308090321
"ENSG00000100154",-0.773450196859578,6.34343374869699,51.5232514796042,5.25520645950874e-05,0.0034522308090321
"ENSG00000196152",-0.803079433774579,2.68046744282666,51.4244698697943,5.29792242365708e-05,0.0034522308090321
"ENSG00000099337",2.80050819753318,4.63424993261931,51.3473303199665,5.32678796051603e-05,0.0034522308090321
"ENSG00000226964",0.955238588914337,2.9192822267442,51.3027455267213,5.34609745111968e-05,0.0034522308090321
"ENSG00000149289",0.726767653873034,4.2230748391109,51.2838483501086,5.3518333688715e-05,0.0034522308090321
"ENSG00000089041",-1.90578866433464,2.21792606059257,51.2955141730174,5.35894891306383e-05,0.0034522308090321
"ENSG00000236104",-0.64131170898832,4.20200187584196,51.2648791551815,5.3592977848222e-05,0.0034522308090321
"ENSG00000173757",0.505704532392529,6.219334295045,51.1653996984006,5.39934677838831e-05,0.00346505094184704
"ENSG00000164050",0.789900808981457,7.36222090834786,50.9310931696802,5.49634251280829e-05,0.00349746619847731
"ENSG00000140450",-0.731715356914046,5.89573262759867,50.9195312584423,5.50119636778408e-05,0.00349746619847731
"ENSG00000125848",-2.33421681743968,3.08730760963833,50.9123912746265,5.5108630721981e-05,0.00349746619847731
"ENSG00000093167",0.72047724595432,6.51022905971794,50.7869676261091,5.55707231610407e-05,0.00350994476086274
"ENSG00000113916",0.80155693930607,6.30474532742863,50.7334251382449,5.57984287434273e-05,0.00350994476086274
"ENSG00000009413",1.11702589475394,8.47164524599511,50.6595192678462,5.61145211251021e-05,0.00350994476086274
"ENSG00000196850",1.17553748104749,4.61035003356988,50.6586860567026,5.61215657443603e-05,0.00350994476086274
"ENSG00000123405",-2.80216431470399,-0.431553459145747,46.6207826376362,5.70695111554239e-05,0.00354087480616075
"ENSG00000178425",-0.73119543421607,4.4234795966252,50.3980809668944,5.72556719373382e-05,0.00354087480616075
"ENSG00000171793",1.53889992069773,5.01152234170463,50.377235197303,5.73457377621296e-05,0.00354087480616075
"ENSG00000079462",-1.03591483578029,1.50335989784388,50.345375773611,5.76521427628978e-05,0.00354087480616075
"ENSG00000186594",0.831789436214056,6.00728974171013,50.2938179546721,5.77116777327473e-05,0.00354087480616075
"ENSG00000197301",2.30908198595188,3.29540874140493,50.2712690944035,5.78513762736887e-05,0.00354087480616075
"ENSG00000134294",1.22923794247115,9.91230481687047,50.1888757862726,5.81800911067512e-05,0.00354836662037239
"ENSG00000177426",0.92643817906163,5.59140222457559,50.0295238964474,5.89006679799006e-05,0.00355601510326108
"ENSG00000158716",1.33623550590201,2.91192324441526,50.03280960522,5.89197933564622e-05,0.00355601510326108
"ENSG00000169764",0.889054991950649,7.23868119969597,49.9789054262735,5.91315872214555e-05,0.00355601510326108
"ENSG00000170989",-1.47730606096551,3.5180449413788,49.9425533835171,5.93186895040102e-05,0.00355601510326108
"ENSG00000077063",-1.0679504166744,3.95912031363617,49.7621800259828,6.01431209983771e-05,0.00355601510326108
"ENSG00000103381",0.927458433226226,4.95845781976749,49.7600997528227,6.01439214103367e-05,0.00355601510326108
"ENSG00000174437",1.37833103279554,8.95038006919893,49.7570766679662,6.01575403976792e-05,0.00355601510326108
"ENSG00000132530",-0.932590754131126,4.64829691265951,49.7508339987529,6.01917729705615e-05,0.00355601510326108
"ENSG00000074047",-0.906182310061539,4.10171517848816,49.6643142939452,6.06017376011273e-05,0.00355601510326108
"ENSG00000167771",-1.42047476293585,1.16823237143149,49.718805579981,6.07358885048455e-05,0.00355601510326108
"ENSG00000136859",-0.878010553509484,8.23247730263052,49.6178066536314,6.08128107088751e-05,0.00355601510326108
"ENSG00000184304",0.70968061193672,5.18778497445511,49.6037776971195,6.08796344955809e-05,0.00355601510326108
"ENSG00000070808",-2.25121532247758,0.280802009895551,50.2319637793216,6.09933400466317e-05,0.00355601510326108
"ENSG00000135679",-0.586155347959516,6.63466180951671,49.4957030847985,6.13945480188462e-05,0.00356731361951397
"ENSG00000136436",1.14851843318161,7.19397223581499,49.401269533846,6.1849071343065e-05,0.0035816234950484
"ENSG00000197872",-0.873360317929714,3.86493330887929,49.2407458651633,6.26409303014293e-05,0.00361530657803451
"ENSG00000021355",0.588626299237448,4.8666545788471,49.1801620779237,6.29300563001972e-05,0.00361984628196352
"ENSG00000117143",0.649602573899195,6.22774976511008,49.1348933410989,6.31536659598834e-05,0.00362059966948011
"ENSG00000155962",-1.23968838066085,4.24554848915142,48.9815212579505,6.39292143457311e-05,0.00363965512722427
"ENSG00000137266",-1.38201381793991,2.75180466241571,48.9524926625117,6.41178339069873e-05,0.00363965512722427
"ENSG00000159840",0.696511269538859,8.57847597731283,48.8986095959175,6.43390219353596e-05,0.00363965512722427
"ENSG00000273131",0.696372718052228,4.18777406779745,48.8870874254314,6.44061253357204e-05,0.00363965512722427
"ENSG00000175197",-1.04359599939993,4.35268897795102,48.8594419191163,6.45441487181466e-05,0.00363965512722427
"ENSG00000140545",1.09016167692899,8.7491051052526,48.7258753253407,6.52228794068713e-05,0.00365022497868848
"ENSG00000165996",0.919089927210537,3.69762189515074,48.7069837765056,6.53337658815526e-05,0.00365022497868848
"ENSG00000196507",1.0500975785737,5.53323097670107,48.6685691137803,6.55196450626969e-05,0.00365022497868848
"ENSG00000100994",0.58182417536243,7.15490270026503,48.6567946150006,6.55805290083574e-05,0.00365022497868848
"ENSG00000168994",1.38265600642982,5.95816781881625,48.5556652916964,6.61085732545884e-05,0.00366774629485699
"ENSG00000145244",1.9458518227301,2.97378269603749,48.4617698123714,6.6649689140283e-05,0.00368587782483513
"ENSG00000215386",-1.3802784921109,2.27724067732082,48.3440920155802,6.73250710921053e-05,0.00371129454395231
"ENSG00000072210",-0.971501709503896,5.46183978573716,48.0411995511188,6.88761025288689e-05,0.00378466481595532
"ENSG00000093144",0.727461268295124,6.15874407696832,47.794011802887,7.02558279894766e-05,0.00383732512007799
"ENSG00000033867",-0.932649176868499,6.76051152463158,47.7443794904796,7.05369341472389e-05,0.00383732512007799
"ENSG00000117758",0.961439204407871,6.3471070555874,47.702010492819,7.07780557189118e-05,0.00383732512007799
"ENSG00000102524",-1.72657003111276,1.63335276745217,47.6985315610448,7.11071512505438e-05,0.00383732512007799
"ENSG00000100242",1.90780547665242,6.71009203871091,47.6341896888793,7.11661029022031e-05,0.00383732512007799
"ENSG00000116704",0.853566385588292,4.89456667682002,47.6159785301158,7.12712487815846e-05,0.00383732512007799
"ENSG00000162664",-0.488318740307373,5.41731410396131,47.5676298377888,7.15496333660191e-05,0.00383732512007799
"ENSG00000154262",1.03436566886172,6.81025852082162,47.5454276228826,7.16778163753329e-05,0.00383732512007799
"ENSG00000175741",1.12741684781143,3.37356197813029,47.5209169515255,7.18424727405728e-05,0.00383732512007799
"ENSG00000134531",0.96691942214439,8.01682180381281,47.4634609699442,7.21543750469706e-05,0.00384205293013265
"ENSG00000091317",0.62646635990084,6.49590748381581,47.2536396043132,7.33922187228845e-05,0.0038860975538276
"ENSG00000085377",0.532731573621865,4.82295843024566,47.246821234568,7.34334382809448e-05,0.0038860975538276
"ENSG00000198369",0.635060327400587,5.38851033099236,47.1575348465764,7.39680643290899e-05,0.00388774824120641
"ENSG00000159423",0.927633427386708,3.43161397741447,47.1499215591988,7.40328405512186e-05,0.00388774824120641
"ENSG00000229644",1.07384904217162,5.12982969439419,47.1285848216569,7.41427654582069e-05,0.00388774824120641
"ENSG00000107338",-1.00162108326516,2.4986557015405,47.042201514692,7.47280991682782e-05,0.0039065306309885
"ENSG00000196476",-1.05894785411625,2.5712580296695,46.7859385262927,7.63072345786304e-05,0.00396836610596648
"ENSG00000147100",-0.478283105859792,5.94446712836789,46.7354734759723,7.65621692353251e-05,0.00396836610596648
"ENSG00000164104",1.23549664613107,5.64051650630082,46.712221374918,7.67084415285296e-05,0.00396836610596648
"ENSG00000126561",0.603889697529091,5.34766251829769,46.6923090759472,7.68338806492725e-05,0.00396836610596648
"ENSG00000151612",-0.530042923519981,4.71945051365025,46.6228019271653,7.72758382849375e-05,0.00396870999132515
"ENSG00000167645",1.13773619702541,4.87064279439197,46.6186659896118,7.73020435545045e-05,0.00396870999132515
"ENSG00000023909",1.24183776141696,6.49521507969802,46.5413358839653,7.77927207910768e-05,0.00397974877828593
"ENSG00000106524",-0.651594360674886,4.00501299754614,46.4799278164986,7.81944736370774e-05,0.00397974877828593
"ENSG00000168610",0.618176566345495,8.52019106632443,46.4761527067825,7.82112382731929e-05,0.00397974877828593
"ENSG00000184575",-0.590647833904503,7.33701707281272,46.3801416383478,7.88328678344845e-05,0.00399083906025161
"ENSG00000172403",1.71772346211105,8.54905527116558,46.3450916982484,7.90612827132956e-05,0.00399083906025161
"ENSG00000119711",1.23909974481908,4.72167999600115,46.3359759648353,7.91253049331822e-05,0.00399083906025161
"ENSG00000067445",-0.745508494511036,4.93622314913992,46.280258846967,7.94883915900545e-05,0.00399742937706827
"ENSG00000119714",-2.86234612866527,1.41876592688592,46.5794954022057,7.97214801828911e-05,0.00399746279202783
"ENSG00000261468",2.40708136930599,0.690376785864826,46.5886552850934,8.0007139611435e-05,0.00400012440167753
"ENSG00000109625",-1.7541747489949,1.03839830511116,45.9800207435214,8.24591305357484e-05,0.00411076691618648
"ENSG00000075240",-1.15910225002431,4.76140645475534,45.6770367906528,8.35806940121937e-05,0.00415463686796451
"ENSG00000132155",0.79258169034582,7.03994519765069,45.4027812057141,8.55176372087715e-05,0.00423866813358404
"ENSG00000136560",0.533754535694811,5.79563688717657,45.3501798857219,8.58968452514215e-05,0.00424522942953793
"ENSG00000148848",-1.83812283327605,6.00130900501846,45.0395711915576,8.81778201664925e-05,0.00434547372218769
"ENSG00000261597",-1.03549108786678,3.13063325816583,44.9880691387136,8.86032788258293e-05,0.00435396512150125
"ENSG00000111231",0.742027649728013,3.50114635693962,44.8171603124485,8.98760036175221e-05,0.00439309703728852
"ENSG00000132622",-2.34693038217124,1.66760699960806,44.8688149224192,9.02277493437826e-05,0.00439309703728852
"ENSG00000133069",-1.05175098430035,2.77634988721694,44.7478321333364,9.04399874183633e-05,0.00439309703728852
"ENSG00000151917",-0.64741474756585,3.8221350531108,44.6870188468725,9.08713791225848e-05,0.00439309703728852
"ENSG00000079691",1.17434475634061,6.14341470682769,44.6742283828514,9.09557354083156e-05,0.00439309703728852
"ENSG00000120526",0.622017462046336,3.52428184209546,44.6663426294218,9.10347610968848e-05,0.00439309703728852
"ENSG00000107562",-1.95276209935059,10.2010219273427,44.640576477455,9.12168268957423e-05,0.00439309703728852
"ENSG00000129484",-0.776744276490505,3.23834849775606,44.6156048140128,9.14430338594855e-05,0.00439309703728852
"ENSG00000196372",0.881841673004602,3.71900334346414,44.2444262001153,9.43802104242065e-05,0.00450994775738706
"ENSG00000174099",0.724412662190426,7.17126225278008,44.1967515170042,9.47498226633696e-05,0.00450994775738706
"ENSG00000119508",2.12349529351942,3.35278556632177,44.1759109966217,9.49696370321832e-05,0.00450994775738706
"ENSG00000111450",0.647976108251903,5.73567122070543,44.1476030224379,9.51514651122721e-05,0.00450994775738706
"ENSG00000160712",0.647487684966594,5.11249840995264,44.1389092285948,9.52230036751994e-05,0.00450994775738706
"ENSG00000133943",-0.887795365969043,4.66294848309194,44.1069181052321,9.54924543932518e-05,0.00450994775738706
"ENSG00000138678",1.15439492507117,2.4851578918536,44.0628326245892,9.59187766443351e-05,0.00450994775738706
"ENSG00000185716",0.86447345877695,4.32003044667092,44.0489513122233,9.59730728067715e-05,0.00450994775738706
"ENSG00000105643",0.788110406983423,3.91785719867499,43.9959715334987,9.64159859410061e-05,0.0045181523546272
"ENSG00000235513",-2.12535018140179,0.506623672485267,44.4292893198261,9.67055261992903e-05,0.0045181523546272
"ENSG00000242539",1.02554636086307,2.9909546310359,43.9372277216316,9.69357648036187e-05,0.0045181523546272
"ENSG00000243244",1.43445054599232,5.54410060281452,43.8700724224243,9.74580596779714e-05,0.00453021937405792
"ENSG00000196569",2.06812252549833,9.65126149233283,43.7569240642894,9.84174750718868e-05,0.00456248558965332
"ENSG00000189266",0.4102285266005,6.30850865470435,43.6130219887056,9.96551176835259e-05,0.00460207063739001
"ENSG00000143507",-1.17891264039255,3.91127060937324,43.5937087035436,9.98375778596984e-05,0.00460207063739001
"ENSG00000188706",0.751741102747211,6.21841082851572,43.5648003308846,0.000100074098400132,0.00460207063739001
"ENSG00000168481",4.68239843755385,0.0186490115893955,32.8940505381464,0.000100395082364415,0.00460452005756152
"ENSG00000129467",-1.63390204491551,2.34504899359564,43.4550925754482,0.000101179752718753,0.00461455446655817
"ENSG00000170365",-0.889594819172945,3.9022925091751,43.4294985623916,0.000101275339689905,0.00461455446655817
"ENSG00000094916",-0.566992360038095,6.63651412072372,43.3849429920644,0.000101655798198842,0.00461455446655817
"ENSG00000183726",0.687152961083666,6.84587368110464,43.3814175245235,0.000101687083134226,0.00461455446655817
"ENSG00000139269",-1.8566748841097,-0.166833614737817,43.8123583361383,0.000102267733970933,0.00462869146464757
"ENSG00000126016",-2.29424036450704,4.1879081119148,43.2223229841757,0.000103139354108148,0.00465588911103946
"ENSG00000165821",-0.811221879715064,4.00597891252294,43.1583585907077,0.000103706005283312,0.00466921357295204
"ENSG00000174136",-0.961778345968574,7.05162769676709,43.0913329113135,0.000104304184441207,0.00468226885361972
"ENSG00000130513",-1.85139871572238,4.40897135480483,43.0672317329194,0.000104540452339669,0.00468226885361972
"ENSG00000113719",0.737763636540147,8.31663700182629,43.0126835803495,0.000105027849753286,0.00469188048806953
"ENSG00000156931",-0.491158901043692,5.27532493592025,42.9092443977884,0.000105989543970296,0.00471232737612567
"ENSG00000146122",1.64701256587706,6.50566893381648,42.8686761917635,0.000106369114625358,0.00471232737612567
"ENSG00000013297",-1.72043168298411,7.32976060816264,42.8549139620161,0.000106498286839459,0.00471232737612567
"ENSG00000131979",1.61975674287651,2.01669937891589,42.8646320560679,0.000106581507605842,0.00471232737612567
"ENSG00000118507",1.028438278601,2.25492515294485,42.8246717967477,0.00010687386141337,0.00471313728832963
"ENSG00000135862",0.800438898071683,10.6327066237658,42.6717924377557,0.000108236567579457,0.00476102487416644
"ENSG00000161813",0.791067041840277,5.59196691557315,42.6095902339201,0.000108835255858954,0.00477514685081162
"ENSG00000125430",0.90175504024083,4.07295192043926,42.4758776983121,0.000110148971761814,0.00482048897030901
"ENSG00000214274",1.11448506674997,1.57108811808527,42.3557954789268,0.000111545454309346,0.00486921387986408
"ENSG00000084764",-0.755695726553704,3.873953375694,42.2984892114626,0.000111906656206592,0.0048726141268283
"ENSG00000130311",0.515477352748033,4.89908519384021,42.1776414016746,0.000113104482719227,0.00491233332901006
"ENSG00000071242",0.923177596435089,9.0244426358701,42.138576555887,0.000113499762912308,0.00491708418722615
"ENSG00000154310",-1.12742556531151,5.16389124162358,41.9847476109125,0.000115079269721979,0.00497298582901587
"ENSG00000196155",-1.36836620121616,3.51961623908906,41.8245897495025,0.000116780348197849,0.00501731642938843
"ENSG00000115841",0.765224326065309,3.09977194487751,41.8069567932745,0.000116971329788703,0.00501731642938843
"ENSG00000031698",-0.537914887347536,7.05951841201235,41.7734041014064,0.000117285557691249,0.00501731642938843
"ENSG00000160446",0.876125945685792,3.72098320616589,41.7722089566735,0.000117319456060898,0.00501731642938843
"ENSG00000171492",-0.771155086339869,4.42753341128767,41.7479997390892,0.000117563725858686,0.00501731642938843
"ENSG00000109686",0.731223553826893,8.11824647196187,41.6448035115494,0.00011865539646593,0.0050273167564186
